Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Algorithm,Num Samples,Experiment Type,Type Value,Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers
1634672443,1634672444,919,392.0490742,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5964,228,0,0,0,0
1634672447,1634672448,920,368.6988354,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5976,228,0,0,0,0
1634672452,1634672452,921,356.1279774,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672456,1634672456,922,352.036953,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672460,1634672460,923,368.7610626,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634672464,1634672465,924,357.9640388,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672468,1634672469,925,363.5721207,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672473,1634672473,926,376.265049,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672477,1634672477,927,366.9939041,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672481,1634672482,928,372.1630573,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672486,1634672486,929,373.7399578,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5975,228,0,0,0,0
1634672490,1634672490,930,371.7119694,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672494,1634672495,931,338.1741047,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672499,1634672499,932,339.4298553,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672503,1634672503,933,346.3749886,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5916,228,0,0,0,0
1634672507,1634672507,934,381.2680244,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5966,228,0,0,0,0
1634672511,1634672511,935,358.9520454,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672515,1634672516,936,370.2070713,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634672520,1634672520,937,362.8110886,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672524,1634672524,938,381.125927,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672528,1634672528,939,377.4199486,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672532,1634672533,940,348.3140469,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672537,1634672537,941,375.9839535,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5903,228,0,0,0,0
1634672541,1634672541,942,369.7788715,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5916,228,0,0,0,0
1634672545,1634672546,943,349.3850231,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5913,228,0,0,0,0
1634672549,1634672550,944,379.2881966,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672554,1634672554,945,360.0251675,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672558,1634672558,946,368.407011,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672562,1634672562,947,386.7390156,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672567,1634672567,948,374.9210835,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672571,1634672571,949,345.468998,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672575,1634672575,950,389.9600506,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6084,228,0,0,0,0
1634672579,1634672580,951,373.3761311,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672584,1634672584,952,387.3810768,falcon1024,1000,drop,RddjaknVjh.pcap,13,4,6019,228,0,0,0,0
1634672588,1634672588,953,370.1748848,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634672592,1634672592,954,362.5071049,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634672596,1634672597,955,383.6750984,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672601,1634672601,956,395.2248096,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672605,1634672605,957,369.7299957,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5973,228,0,0,0,0
1634672610,1634672610,958,363.8458252,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672614,1634672614,959,379.4558048,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634672618,1634672618,960,379.4260025,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5905,228,0,0,0,0
1634672622,1634672623,961,330.9509754,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672626,1634672627,962,378.5111904,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672630,1634672631,963,394.0429688,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672635,1634672635,964,363.8150692,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672639,1634672639,965,386.8710995,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634672643,1634672644,966,383.46982,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672647,1634672648,967,361.9539738,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5974,228,0,0,0,0
1634672652,1634672652,968,374.573946,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672656,1634672656,969,361.456871,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672660,1634672660,970,364.8631573,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5969,228,0,0,0,0
1634672664,1634672665,971,389.2381191,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5906,228,0,0,0,0
1634672669,1634672669,972,371.9718456,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672673,1634672674,973,358.2959175,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5971,228,0,0,0,0
1634672677,1634672678,974,368.4689999,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5962,228,0,0,0,0
1634672682,1634672682,975,377.2861958,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672686,1634672686,976,368.2768345,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672690,1634672691,977,362.7450466,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
1634672695,1634672695,978,384.2308521,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634672699,1634672699,979,393.666029,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5968,228,0,0,0,0
1634672703,1634672704,980,378.4928322,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5908,228,0,0,0,0
1634672708,1634672708,981,370.443821,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5976,228,0,0,0,0
1634672712,1634672712,982,369.2600727,falcon1024,1000,drop,RddjaknVjh.pcap,11,5,5904,288,0,0,0,0
1634672716,1634672717,983,379.5671463,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5907,228,0,0,0,0
1634672721,1634672721,984,370.0690269,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5965,228,0,0,0,0
1634672725,1634672725,985,363.6870384,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5914,228,0,0,0,0
1634672729,1634672729,986,351.2279987,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5904,228,0,0,0,0
1634672733,1634672734,987,370.9800243,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5963,228,0,0,0,0
1634672737,1634672738,988,349.5578766,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6076,228,0,0,0,0
1634672742,1634672742,989,356.883049,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672746,1634672746,990,349.3349552,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672750,1634672751,991,349.3390083,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5970,228,0,0,0,0
1634672754,1634672755,992,391.4380074,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5972,228,0,0,0,0
1634672759,1634672759,993,376.3360977,falcon1024,1000,drop,RddjaknVjh.pcap,14,4,6076,228,0,0,0,0
1634672763,1634672763,994,357.8939438,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672767,1634672767,995,377.7270317,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5909,228,0,0,0,0
1634672771,1634672772,996,373.9378452,falcon1024,1000,drop,RddjaknVjh.pcap,12,4,5967,228,0,0,0,0
1634672775,1634672776,997,374.4440079,falcon1024,1000,drop,RddjaknVjh.pcap,11,4,5911,228,0,0,0,0
